trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,5058.525424435187,None,1,17.632729475848464,5058.525424435187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
,,,,,,,,,,,,,,,,,,,,,,,1.057452755048871e-05,5076.178048955719,None,2,2.184980559970427,5076.178048955719,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5078.385790568949,None,1,5.908296433924988,5078.385790568949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5098.289309803551,None,40.58280027854562,5099.089231303218,5110.589347778556,5110.571756737298,None,40.582827958929556,52.57696469319853,52.59191334608113,5111.119468860032,None,2,1,1.2900640163388744,5111.119468860032,None,5113.088330913111,None,55.086254262078,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.086542262506555,5113.64419786438,None,1,1,0.6781607658194844,5113.64419786438,None,5115.587576855838,None,57.584158794601535,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5844259569858,5116.111881012903,None,2,1,0.634429175996047,5116.111881012903,None,5118.092868941456,None,60.08314877150406,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.08343832700848,5118.618078464877,None,1,1,0.644202218598366,5118.618078464877,None,5120.593576968424,None,62.58328484082085,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.58357253023132,5121.117325962679,None,2,1,0.6198643163443194,5121.117325962679,None,5123.09171227451,None,65.0843863025002,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.08465066574354,5123.616349840277,None,2,1,0.6578607788505906,5123.616349840277,None,5125.5991317067,None,67.58950110923615,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.58978848763218,5126.12613392393,None,1,1,0.6730672636513191,5126.12613392393,None,5128.09037148634,None,70.08945523443617,,,,,,,P035,2023_Aug_24_1458,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.08399564103169,
