trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2871.8125736917136,None,1,29.62742278756923,2871.8125736917136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
,,,,,,,,,,,,,,,,,,,,,,,1.1507649105624296e-05,2901.462246983365,None,2,2.296745543817451,2901.462246983365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2903.7784923923573,None,1,5.984414912294596,2903.7784923923573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2921.757511461774,None,50.76780396441609,2922.557159576556,2934.0652097984203,2934.0461643298368,None,50.76783288904517,62.76405060503748,62.77807376277997,2934.5992271836785,None,2,1,0.9044989616668317,2934.5992271836785,None,2936.5555018531995,None,65.27288241391943,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27320618315207,2937.0957442540293,None,1,1,0.651762396302729,2937.0957442540293,None,2939.0547726726327,None,67.7709125844849,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.77120649603603,2939.5888818080584,None,2,1,0.6886904389793926,2939.5888818080584,None,2941.553993107231,None,70.2709861401272,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.27126512283758,2942.0861219941326,None,1,1,0.5684914997364103,2942.0861219941326,None,2944.053982066109,None,72.76911614731398,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7694262317782,2944.5942555686925,None,2,1,0.6062518252838345,2944.5942555686925,None,2946.562526494805,None,75.2757027207499,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.27596801869186,2947.092926435338,None,2,1,1.8415306664828677,2947.092926435338,None,2949.0592513248575,None,77.76923340091707,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.76950647429658,2949.5928547458007,None,1,1,1.7155726159035112,2949.5928547458007,None,2951.560510168252,None,80.26846907537401,,,,,,,P058,2024_Jan_15_1409,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.89160265477935,
