trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,1747.2144051668558,None,1,23.38051879426348,1747.2144051668558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
,,,,,,,,,,,,,,,,,,,,,,,1.057456302078208e-05,1770.610534814726,None,2,1.5993024520853396,1770.610534814726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.2319953297754,None,1,2.8308800866366255,1772.2319953297754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1787.647992403732,None,41.252380909431395,1788.4447763682163,1799.9536529360118,1799.9340327680814,None,41.25240890092073,53.24658542707084,53.260380255052496,1800.4752217781254,None,2,1,0.8851773556311855,1800.4752217781254,None,1802.4498092380002,None,55.762101887155495,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.76237029443655,1802.966664313308,None,1,1,0.6397890312550771,1802.966664313308,None,1804.9502364192292,None,58.252958467161534,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.25322314224377,1805.4576826219193,None,2,1,0.7437145888220584,1805.4576826219193,None,1807.4424667593291,None,60.755274451888,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.755547835433845,1807.9582214580894,None,1,1,0.5801040225946963,1807.9582214580894,None,1809.9479793721387,None,63.26112047443712,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.26138390545384,1810.4998203879434,None,2,1,0.6306883760362325,1810.4998203879434,None,1812.4557347252778,None,65.76014279391802,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.76041275628177,1812.9728093782685,None,2,1,0.7344024423509836,1812.9728093782685,None,1814.9483242894905,None,68.26128126999265,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.26154034677756,1815.471968856047,None,1,1,0.5192415052824799,1815.471968856047,None,1817.4461793638654,None,70.75819614134207,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,cl008.jpg,1,animal,familiar,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.75845926134207,1817.9566648202651,None,1,1,0.5055769932350813,1817.9566648202651,None,1819.9537932044752,None,73.26005586479278,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order1.xlsx,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.4484354779067,1831.952963723341,1831.9438932367277,None,73.26012304436699,85.26343008332469,,,,,,,,,,,,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order2.xlsx,cl009.jpg,2,scene,novel,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.27073212984442,1832.5093483798994,None,2,1,0.8456340896532311,1832.5093483798994,None,1834.4442544824485,None,87.76265798474378,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order2.xlsx,cl010.jpg,1,animal,novel,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.76295251741476,1834.9672975430005,None,1,1,0.7566345272534818,1834.9672975430005,None,1836.9498271214518,None,90.25688069685157,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order2.xlsx,cl011.jpg,1,animal,novel,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.25719575661469,1837.4580502434794,None,1,1,1.0858079105814795,1837.4580502434794,None,1839.4511385227272,None,92.75511956564696,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
scan_order2.xlsx,cl012.jpg,1,animal,novel,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.75540445680508,1839.9575219818723,None,1,1,0.9203607916369947,1839.9575219818723,None,1841.9497363046196,None,95.26132885552443,,,,,,,P054,2023_Dec_01_1358,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.07510148598178,
