trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2347.0016051758757,None,1,3.1124926288184724,2347.0016051758757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
,,,,,,,,,,,,,,,,,,,,,,,9.9526500889624e-06,2350.1335692318794,None,2,1.9784434925841197,2350.1335692318794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352.141089703237,None,2,4.662990821168023,2352.141089703237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2370.797295927127,None,24.618206694152377,2371.603383154642,2383.109051499989,2383.095401751169,None,24.61823281985926,36.621744239281725,36.63550813255915,2383.6422479429116,None,2,1,1.4457652095156845,2383.6422479429116,None,2385.601311448285,None,39.122432838271834,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.12274821287701,2386.1170798675303,None,1,1,0.9608929269002147,2386.1170798675303,None,2388.1091768411784,None,41.62342157187186,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.62374161178195,2388.625045097947,None,2,1,0.7849170073377536,2388.625045097947,None,2390.60020172778,None,44.120571692672,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.120876492586376,2391.1241319422847,None,1,1,1.3957774015125324,2391.1241319422847,None,2393.106748083493,None,46.62288101855438,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.62319670417992,2393.656909751856,None,None,0,,2393.656909751856,None,2395.5984820964263,None,49.12094491705693,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.1212578034997,2396.1247029755937,None,2,1,0.9752536681735364,2396.1247029755937,None,2398.106700808404,None,51.62102422723865,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.621339601844284,2398.622854581827,None,1,1,1.9551337636198696,2398.622854581827,None,2400.60587287231,None,54.12106061661643,,,,,,,P041,2023_Oct_13_1401,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.20472635271163,
