trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2254.404908074681,None,1,26.067503132704587,2254.404908074681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
,,,,,,,,,,,,,,,,,,,,,,,1.0574531188467517e-05,2280.4841109915087,None,2,2.269121471177641,2280.4841109915087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.7760205743034,None,1,5.9970288681543025,2282.7760205743034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2301.6037602405777,None,48.021492420706636,2302.40905422339,2313.9093563750266,2313.8910559072283,None,48.02151947906168,60.00974722830688,60.02378522756953,2314.431004459031,None,2,1,0.8496385843445751,2314.431004459031,None,2316.414002170268,None,62.525705593274324,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.52598115307774,2316.9237455108796,None,1,1,0.6078983028801304,2316.9237455108796,None,2318.9134770204582,None,65.02469619220574,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.02498232654034,2319.4219367997684,None,2,1,0.7056004264650255,2319.4219367997684,None,2321.4128479914452,None,67.53136110059859,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.53162670790334,2321.9380494284633,None,1,1,0.6394187989626516,2321.9380494284633,None,2323.906372491543,None,70.0255608155203,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02584570579347,2324.470674807397,None,2,1,0.8808094989144593,2324.470674807397,None,2326.4122349797362,None,72.52279977470062,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.52309990473623,2326.9281183899475,None,2,1,0.7243664845882449,2326.9281183899475,None,2328.911033682054,None,75.02946872629582,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.02974210899083,2329.427777361363,None,1,1,0.6715603931606893,2329.427777361363,None,2331.412577407891,None,77.5300741181236,,,,,,,P042,2023_Oct_16_1403,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,121.21990024254153,
