trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2467.698387421842,None,1,28.17413250212121,2467.698387421842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
,,,,,,,,,,,,,,,,,,,,,,,1.1507752788020298e-05,2495.892665954223,None,2,4.990914785408677,2495.892665954223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.9007686556215,None,2,2.955818630369322,2500.9007686556215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2516.019135525239,None,49.14690111793243,2516.8272008419954,2528.327768454081,2528.3101821210585,None,49.14692848772029,61.14123432768611,61.154654854530236,2528.882740051704,None,2,1,0.7637598500114109,2528.882740051704,None,2530.8253956800545,None,63.648253745308466,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.64853646278061,2531.3575256342956,None,1,1,0.5160676207960933,2531.3575256342956,None,2533.331835355795,None,66.14765067690678,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1479365045816,2533.8486749290278,None,2,1,0.5968078740370402,2533.8486749290278,None,2535.831824470086,None,68.65533598903494,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.65564203303074,2536.365365212503,None,1,1,0.7062130041304044,2536.365365212503,None,2538.3239177114883,None,71.15482062836236,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1550993025703,2538.8663741624223,None,2,1,0.7281231416527589,2538.8663741624223,None,2540.823069248054,None,73.65413824977804,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.65441536888466,2541.38938748902,None,2,1,0.9460090494467295,2541.38938748902,None,2543.329612804584,None,76.15363035359405,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.15391120494314,2543.856746839414,None,1,1,0.7147150556229462,2543.856746839414,None,2545.83041305987,None,78.65305900926614,,,,,,,P015,2023_Jun_14_1405,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.88247489051156,
