trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2077.8322127925458,None,1,28.468556693496794,2077.8322127925458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
,,,,,,,,,,,,,,,,,,,,,,,1.0574563930276781e-05,2106.3161862653214,None,2,1.0195296621168382,2106.3161862653214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.357641350023,None,1,3.5240243177613593,2107.357641350023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2124.9033550288077,None,47.891249953736406,2125.7031160436927,2137.2033839844516,2137.1852812662582,None,47.89127701217876,59.878459087172814,59.89166236168239,2137.7253531048627,None,2,1,0.8648253657629539,2137.7253531048627,None,2139.7018654461535,None,62.39430211463332,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.39461188711721,2140.217822305669,None,1,1,0.7283845831589133,2140.217822305669,None,2142.2000797446417,None,64.8956639005919,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8959431934527,2142.7178405001396,None,2,1,0.6303481239301618,2142.7178405001396,None,2144.7069729599098,None,67.39428065449101,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.39456274650001,2145.2160967858617,None,1,1,0.607998785792006,2145.2160967858617,None,2147.200316117218,None,69.90049927486689,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.90081588971225,2147.764972880912,None,2,1,0.6111164156718587,2147.764972880912,None,2149.7083818648716,None,72.39920186933523,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.39948271727917,2150.2389393962476,None,2,1,0.5391565169011301,2150.2389393962476,None,2152.2074474156543,None,74.8982898133072,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.89856195278844,2152.7243867764446,None,1,1,0.6387797825555026,2152.7243867764446,None,2154.704586218919,None,77.39807194621608,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,cl008.jpg,1,animal,familiar,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.39833848739727,2155.2149811695017,None,1,1,0.6659934195122332,2155.2149811695017,None,2157.2046143659136,None,79.89211146957678,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
scan_order1.xlsx,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.7037834852053,2169.209295475983,2169.185557759971,None,79.89219202286404,91.87923569549457,,,,,,,,,,,,,,,,,,P022,2023_Jul_19_1349,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,119.77139132098733,
