trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2369.2085636424486,None,1,53.93591310643842,2369.2085636424486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
,,,,,,,,,,,,,,,,,,,,,,,1.0263606782245915e-05,2423.1610291473994,None,2,2.603370692861972,2423.1610291473994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.785474135089,None,1,5.512900731640002,2425.785474135089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2444.075497536112,None,75.69364937777664,2444.8808911547617,2456.3801381792487,2456.3627951719996,None,75.69367581434017,87.6819280278578,87.69632911219196,2456.9124993313103,None,2,1,1.280659570471471,2456.9124993313103,None,2458.8883089432716,None,90.19709483945917,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.19736822461982,2459.4028885521598,None,1,1,0.6541705699473823,2459.4028885521598,None,2461.3777109917633,None,92.69600129881292,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.69630578581291,2461.9023022825018,None,2,1,0.7848073116692831,2461.9023022825018,None,2463.885932140764,None,95.19544550895716,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.19571516189808,2464.3933412207593,None,1,1,0.782811195666909,2464.3933412207593,None,2466.3849365709107,None,97.69506264532356,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.69535282547804,2466.892725715373,None,2,1,0.8293849549208971,2466.892725715373,None,2468.8841947920596,None,100.19412336979713,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.19439271171996,2469.420007626171,None,2,1,1.0121020364240394,2469.420007626171,None,2471.3850675096505,None,102.70206615734332,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.70233238908168,2471.9000598399375,None,1,1,0.9119289235904944,2471.9000598399375,None,2473.8824446916,None,105.20148393092404,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,cl008.jpg,1,animal,familiar,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2018014806963,2474.393436703404,None,1,1,0.9605435854946336,2474.393436703404,None,2476.3833559754717,None,107.70084509915887,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order1.xlsx,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.882242218631,2488.388500841616,2488.3711158468845,None,107.70091352320378,119.69094631698317,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl009.jpg,2,scene,novel,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.69821730481453,2488.9125167483403,None,2,1,1.2573316364178027,2488.9125167483403,None,2490.886798949007,None,122.1974422469957,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl010.jpg,1,animal,novel,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.19771158891854,2491.395252428743,None,1,1,1.063536079998812,2491.395252428743,None,2493.3872555239973,None,124.69723852995321,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl011.jpg,1,animal,novel,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.69750818289413,2493.8893499218098,None,1,1,1.49140220773279,2493.8893499218098,None,2495.878376882128,None,127.19637825309746,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl012.jpg,1,animal,novel,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.19664603992715,2496.3875040276885,None,1,1,1.5502126743722329,2496.3875040276885,None,2498.3853418278673,None,129.69560754953636,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl013.jpg,2,scene,novel,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.6959111034812,2498.9102472471764,None,2,1,1.0354281043673836,2498.9102472471764,None,2500.8844460949153,None,132.19500666201384,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl014.jpg,1,animal,novel,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.195277870047,2501.40298683397,None,1,1,0.975715995426981,2501.40298683397,None,2503.3850572460437,None,134.69455475229915,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl015.jpg,2,scene,novel,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6948209840375,2503.8923033524047,None,2,1,0.7973721434518666,2503.8923033524047,None,2505.883237788485,None,137.20217905701702,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,cl016.jpg,2,scene,novel,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2024449777373,2506.39392127005,None,2,1,0.8357443478635105,2506.39392127005,None,2508.382766284612,None,139.7016055391132,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order2.xlsx,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2508.8828679876237,2520.3890373483323,2520.37162933824,None,139.70170288786812,151.69224979503906,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl017.jpg,2,scene,familiar,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.70135050403678,2520.896211920464,None,2,1,0.5982746566041897,2520.896211920464,None,2522.8817700927207,None,154.19914662775227,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl018.jpg,1,animal,familiar,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.1994134815277,2523.4046234127177,None,1,1,0.8458860353985074,2523.4046234127177,None,2525.3805393929665,None,156.69787145236933,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl019.jpg,1,animal,familiar,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.6981662977987,2525.888920405419,None,1,1,1.2006295634173512,2525.888920405419,None,2527.879014158801,None,159.19686935112895,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl020.jpg,2,scene,familiar,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1971402481431,2528.4033585009415,None,2,1,0.9590385675237485,2528.4033585009415,None,2530.385772277314,None,161.69645538565692,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl021.jpg,2,scene,familiar,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.69672659368916,2530.887622525693,None,2,1,0.8176981280430482,2530.887622525693,None,2532.8864048887112,None,164.1962768611029,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl022.jpg,2,scene,familiar,,,,,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.19657388366159,2533.3863100281037,None,2,1,0.7851500539300105,2533.3863100281037,None,2535.3773287501667,None,166.69536308908482,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl023.jpg,1,animal,familiar,,,,,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.69565917858836,2535.8931306613126,None,1,1,0.6333214524311188,2535.8931306613126,None,2537.8841425409705,None,169.1948041890446,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,cl024.jpg,1,animal,familiar,,,,,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.19507726318807,2538.3854587707806,None,1,1,0.615827912282839,2538.3854587707806,None,2540.3753108628766,None,171.6940972442526,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order3.xlsx,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.8751849004307,2552.381645685366,2552.364200975105,None,171.69416660135266,183.68380657890975,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl025.jpg,1,animal,novel,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.6911220423708,2552.889209030481,None,1,1,1.1341045967274113,2552.889209030481,None,2554.8811592526104,None,186.1994629334513,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl026.jpg,1,animal,novel,,,,,0,3,3,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.19973289741029,2555.3893648506923,None,1,1,0.7468378760677297,2555.3893648506923,None,2557.3802697400256,None,188.6983529088311,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl027.jpg,2,scene,novel,,,,,0,3,3,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.6986228727901,2557.8886184065655,None,2,1,0.9845091072402283,2557.8886184065655,None,2559.887145423489,None,191.197852169229,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl028.jpg,2,scene,novel,,,,,0,3,3,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.19812088911476,2560.38870238153,None,2,1,1.3733760174964118,2560.38870238153,None,2562.380284046872,None,193.69714709054733,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl029.jpg,2,scene,novel,,,,,0,3,3,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.69741581043309,2562.8868791917507,None,2,1,1.310240529179282,2562.8868791917507,None,2564.8787420177127,None,196.19707959955758,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl030.jpg,1,animal,novel,,,,,0,3,3,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.1973495635175,2565.386925844508,None,1,1,1.136134924752696,2565.386925844508,None,2567.3775343333195,None,198.69605448295715,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl031.jpg,2,scene,novel,,,,,0,3,3,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.69632195876875,2567.9107654038075,None,2,1,0.7263140837831088,2567.9107654038075,None,2569.8778223363456,None,201.19549807106432,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,cl032.jpg,1,animal,novel,,,,,0,3,3,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.19576710196816,2570.393327535951,None,1,1,1.0846803539634493,2570.393327535951,None,2572.38488649695,None,203.69536930945196,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order4.xlsx,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.876605632419,2584.382012376044,2584.364716332571,None,203.69543337924006,215.6843085625851,,,,,,,,,,,,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl033.jpg,1,animal,familiar,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.69160754207132,2584.889868078441,None,1,1,0.8060380487459042,2584.889868078441,None,2586.883594526574,None,218.2001058084552,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl034.jpg,1,animal,familiar,,,,,0,4,4,4,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.20037483935903,2587.3908826204174,None,1,1,0.7420444607005265,2587.3908826204174,None,2589.3886065878673,None,220.69921785096267,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl035.jpg,1,animal,familiar,,,,,0,4,4,4,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.69948874797683,2589.8901308889776,None,1,1,0.8847393852538517,2589.8901308889776,None,2591.8879686891573,None,223.19852801218258,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl036.jpg,2,scene,familiar,,,,,0,4,4,4,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.1988023303984,2592.404884668162,None,2,1,0.7639693908149638,2592.404884668162,None,2594.380874670787,None,225.69800985555048,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl037.jpg,1,animal,familiar,,,,,0,4,4,4,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.6982791974733,2594.895959995571,None,1,1,0.7768517723698096,2594.895959995571,None,2596.8791192830154,None,228.19736915767498,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl038.jpg,2,scene,familiar,,,,,0,4,4,4,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.19766524717943,2597.395224126069,None,2,1,1.0035773334775513,2597.395224126069,None,2599.386270528769,None,230.69681119069082,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
scan_order5.xlsx,cl039.jpg,2,scene,familiar,,,,,0,4,4,4,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.69707897752141,2599.9109675657587,None,2,1,0.9547614426774089,2599.9109675657587,None,2601.886663033972,None,233.19637452087682,,,,,,,P050,2023_Nov_13_1439,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.14483547209733,
