trialOrderFile,im_fName,key_correct,im_type,im_familiarity,loop_waitScanner.thisRepN,loop_waitScanner.thisTrialN,loop_waitScanner.thisN,loop_waitScanner.thisIndex,loop_block.thisRepN,loop_block.thisTrialN,loop_block.thisN,loop_block.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,txt_checkLeft.started,txt_checkLeft.stopped,key_checkLeft.keys,key_checkLeft.rt,key_checkLeft.started,key_checkLeft.stopped,time_expBegin,txt_checkRight.started,txt_checkRight.stopped,key_checkRight.keys,key_checkRight.rt,key_checkRight.started,key_checkRight.stopped,str_keyInst.started,str_keyInst.stopped,key_moveToWaitScanner.keys,key_moveToWaitScanner.rt,key_moveToWaitScanner.started,key_moveToWaitScanner.stopped,str_waitScanner.started,str_waitScanner.stopped,time_vol1,str_fixRest.started,str_fixRest.stopped,str_bangRest.started,str_bangRest.stopped,time_restBegin,time_restEnd,time_trialBegin,im_trialImage.started,im_trialImage.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,str_fixITI.started,str_fixITI.stopped,time_trialEnd,str_end.started,str_end.stopped,key_end.keys,key_end.rt,key_end.started,key_end.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,2575.69940445829,None,1,30.8021490882129,2575.69940445829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
,,,,,,,,,,,,,,,,,,,,,,,9.95264963421505e-06,2606.5241581924,None,2,2.032584976970611,2606.5241581924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.573641836463,None,2,4.036920911265042,2608.573641836463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl001.jpg,2,scene,familiar,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2625.378125443205,None,50.500551750048544,2626.177982311652,2637.677094970677,2637.659819346958,None,50.5005788088165,62.49487251899154,62.50822306626287,2638.2511713025287,None,2,1,0.8333528239400039,2638.2511713025287,None,2640.1831213004134,None,65.01022479304629,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl002.jpg,1,animal,familiar,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.01049475868604,2640.708238368463,None,1,1,0.7212583011332754,2640.708238368463,None,2642.6745943672977,None,67.50116446008178,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl003.jpg,2,scene,familiar,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.50143224857675,2643.191014374115,None,2,1,0.9224744527909934,2643.191014374115,None,2645.181921695037,None,70.00911662764338,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl004.jpg,1,animal,familiar,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00942204959938,2645.6987954805027,None,1,1,0.4896983849339449,2645.6987954805027,None,2647.6818899709633,None,72.50839474947861,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl005.jpg,2,scene,familiar,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.50866471511836,2648.231583553743,None,2,1,0.5788713321380783,2648.231583553743,None,2650.182456649989,None,75.00779790148408,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl006.jpg,2,scene,familiar,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.00806631202067,2650.699212558753,None,2,1,0.7562782561963104,2650.699212558753,None,2652.6813879841666,None,77.50747350728852,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
scan_order1.xlsx,cl007.jpg,1,animal,familiar,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5077736418989,2653.1971060181186,None,1,1,0.5453274795163452,2653.1971060181186,None,2655.1796552899596,None,80.00671959403189,,,,,,,P033,2023_Aug_17_1414,Hipp_fMRI_OHBA_201806_v1842_L1R2,2021.1.4,120.1288259224287,
