CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,3.6032010544731747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,1,1.3517300193780102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,,,2,0.7032469917612616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,1,1.3625590272386034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,,,,,1,7.636793123278039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,27.70778224917376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.03441097792529,None,2,9.087650956236757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.010056129332952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.982451147701795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.4843668600879028,108.42671851950581,None,96.35474720029742,97.85565086168936,97.85565521593526,97.85568289649382,117.85390605342764,128.91867607308086,None,120.32857569839689,126.86257442260103,126.86493411249467,129.85926426318474,142.07249818288255,142.57717230961498,1,1,1.124619120175339,142.07249818288255,None,142.67468656432538,None,129.90792668570793,131.9605922146693,,,,,,,,,,P003,1,NA,2023_May_04_1418,N-Back for Neuroimaging,2021.1.4,119.97794669477321,
