CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,29.96477601560582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,1,2.286001224176289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,,,2,1.8090916838154953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,1,1.13589908510221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,,,,,1,5.903186838615511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.482746769743244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.678010614501545,None,1,8.430712448029226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6.774402654371443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.010479518688953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.4900793848264584,115.05623122992438,None,106.54094520319632,108.04796586489829,108.04796990816249,108.04799696693044,128.04130567574794,135.54968736237424,None,130.69942778481345,137.05647973515988,137.05876791165974,140.0551336392109,148.71223435754473,149.21634666822501,1,1,0.4320681856079318,148.71223435754473,None,149.3137296188379,None,140.10647749581403,142.15574155953072,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,B,1,Three,1.2,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.76183929953186,151.26166948243736,1,1,0.3672922944097081,150.76183929953186,None,151.36176359718593,None,142.1579103042277,144.24662636257926,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.85333183628973,153.3528351368368,1,1,0.3649077016088995,152.85333183628973,152.76294248861086,153.45289566139036,152.76294248861086,144.24878702074784,146.33824113032279,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,x,2,Three,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.94470276409993,155.44399674797205,2,1,0.36646404729435744,154.94470276409993,154.85505768804978,155.54410890189865,156.94365275949713,146.340854323058,148.43722676864854,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,T,1,Three,1.8,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0443253720423,157.5435198294108,1,1,0.3248237136831449,157.0443253720423,156.95451016787592,157.6434991776623,159.0432053878667,148.440345058385,150.53680645578606,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1.8,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.14375328126516,159.6431057369573,1,1,0.3775167764360958,159.14375328126516,159.05218019024505,159.7431933202788,161.1426973672751,150.53826545211086,152.6362788409133,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,X,2,Three,1.5,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.24352642304257,161.74269817592722,2,1,0.46672549097638694,161.24352642304257,161.15291998318025,161.84268094540312,163.24235076622972,152.6388043259194,154.7359689402674,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,g,1,Three,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.3428625812703,163.84208471944658,1,1,0.34034549381249235,163.3428625812703,163.253211284813,163.94210076809577,165.3417133611838,154.7389488259596,156.83530012216943,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,G,1,Three,1.6,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.4500414279064,165.9499263503876,1,1,0.34621351420719293,165.4500414279064,165.35382076023234,166.04991067496303,None,156.8397579764278,158.93478370402772,,,,,,,,,,P033,1,NA,2023_Aug_17_1422,N-Back for Neuroimaging,2021.1.4,119.94508651068901,
