CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,2,2.5920784707195708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,1,2.0703136881784303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,,,2,0.8056420267967042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,1,1.3077577168660355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,,,,,1,5.33431853008733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.448171424857719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14460621106264,None,2,6.7862445467144425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6.292183874229522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.4646335307588743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.485207275425637,101.30543939951167,None,86.30240170088655,87.8013151645755,87.80131951880685,87.80134875436488,107.79511847086906,121.79106125999533,None,110.39228828248088,116.80246748088757,116.80473479152352,119.8088311904794,134.9284341591956,135.4283067979195,1,1,0.9687593207781902,134.9284341591956,None,135.52914178404535,None,119.83452271244823,121.90935920327684,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,B,1,Three,1.2,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.003012506284,137.50370685072994,1,1,0.44313202372723026,137.003012506284,None,137.6028020102858,None,121.9117070671964,124.00021180226759,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.09493655728875,139.5940179699137,1,1,0.29720461436590995,139.09493655728875,139.0045150272308,139.69401912067406,141.09361349289247,124.00287472595664,126.09972310196827,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,x,2,Three,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.19440182653852,141.69368166771892,2,1,0.5197618359670741,141.19440182653852,141.1053008727431,141.79366882273462,143.19315216204632,126.10268397950495,128.1991955245976,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,T,1,Three,1.8,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.29396568802986,143.79407190018173,1,1,0.3330853494735493,143.29396568802986,143.20435031286615,143.89298542607503,145.29267714647358,128.20214302842578,130.29876031913955,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1.8,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.39334325061282,145.89249650806232,1,1,0.37969211228119093,145.39334325061282,145.30182196604073,145.99281240757045,147.39211038101712,130.30031042561677,132.39819541978432,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,X,2,Three,1.5,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.49268473527627,147.99199723319543,2,1,0.3842494377604453,147.49268473527627,147.40264295642191,148.0919672823038,149.49164003069018,132.40082413164782,134.4977316008044,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,g,1,Three,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.59209775374256,150.09147929733808,1,1,0.3508136037416989,149.59209775374256,149.50217789337694,150.19142944138366,None,134.50034258472806,136.58892849511903,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,G,1,Three,1.6,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.69108934478936,152.19099464025203,1,1,0.38375865364650963,151.69108934478936,151.59551302645923,152.29109345020697,151.59551302645923,136.59379745917977,138.6883508440842,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,x,2,Three,1.4,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.78231080940895,154.2823918292197,2,1,0.3465980854452937,153.78231080940895,153.69147220615923,154.38209720324448,153.69147220615923,138.6899811928306,140.77950201896238,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.77959812307745,155.78263519967004,174.78545674179622,140.77960869764138,160.77427756298493,174.76977684251688,None,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,b,1,Two,1.6,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.78961472203082,169.78171770085464,169.7820228080891,172.7877679057674,187.91614589537494,188.41562665324454,1,1,0.5693537356055458,187.91614589537494,None,188.51560292268186,None,172.81950838858393,174.8882383804994,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,p,1,Two,1.1,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.98256565636984,190.48170398502407,2,0,0.4757816079145414,189.98256565636984,None,190.58191787110263,191.98137726213827,174.89083847884467,176.98742435688837,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,G,1,Two,1.8,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.08243866831253,192.58120066694391,1,1,0.3758398613135796,192.08243866831253,None,192.68117102706674,194.08084128732298,176.98900898620195,179.08686412277893,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,G,2,Two,1.9,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.18075131023215,194.6807611072545,2,1,0.7644886281450454,194.18075131023215,None,194.78072711314599,None,179.0871515020699,181.17849084196132,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,T,1,Two,1.4,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.27280350005458,196.77188895589643,1,1,0.447496518947446,196.27280350005458,196.18169773359114,196.87192369644254,198.27148572294027,181.18012305680895,183.27753779395425,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,g,1,Two,1,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.37235274377235,198.87139372424645,1,1,0.6988731559431471,198.37235274377235,198.28069958818014,198.9713099674882,None,183.2790913216122,185.37039365053352,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,P,1,Two,1.4,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.4636771548685,200.96438767217478,1,1,0.5936130263689847,200.4636771548685,200.37415508466802,201.06240764752147,202.46211491874783,185.37214529573612,187.4681716550076,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,V,1,Two,1.5,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.56284011603202,203.06203131749862,1,1,0.5302608215897635,202.56284011603202,202.47348039647113,203.16201256319982,204.56169153191877,187.47170138181536,189.56774857920027,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,b,1,Two,1.9,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.6624049105776,205.16147699270368,1,1,0.6817277466871019,204.6624049105776,204.57184684425374,205.26147036805196,206.66117546216265,189.56942215924573,191.66724370603697,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,B,2,Two,1.8,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.76148172015746,207.2610103745792,1,0,0.8005603274141322,206.76148172015746,206.67042789345578,207.3609770025032,None,191.6688227370505,193.75839705803082,,,,,,,,,,P039,1,NA,2023_Oct_04_1528,N-Back for Neuroimaging,2021.1.4,119.94519904217553,
