CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,2,15.728677027904268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,1,0.9326420035995397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,,,2,0.7004067798097822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,1,0.7088393977082887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,,,,,2,7.171801721357042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.1596309839369496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.307618716162324,None,2,7.235159099454904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.960547117132592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.554102896414406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.488411331860334,93.40078214684763,None,83.08567599501475,84.58458572311429,84.58459007736019,84.58461962402362,104.57070749953527,113.88721820646788,None,107.2380434758943,113.585079929946,113.58744490713434,116.59281649064724,127.03337808875403,127.53326441185163,1,1,0.5294180582368426,127.03337808875403,None,127.63432426623876,None,116.62874305692276,118.69332086775103,,,,,,,,,,P052,1,NA,2023_Nov_17_1417,N-Back for Neuroimaging,2021.1.4,120.14651864035434,
