CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,4.872179840784156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,1,1.1735793613188434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,,,2,2.0688666241203464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,1,0.7272626898611634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,,,,,2,11.621808173811587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.200083415131303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35187842664345,None,2,11.36047528585732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13.173426340270453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.1652179430238903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.489249027445112,103.61402151749462,None,89.5174487535005,91.0243505625076,91.02435460574634,91.02438135332886,111.02008370126896,124.11395775872552,None,113.47724154061143,120.02639302025091,120.0289359065755,123.02979338426667,137.24308139599998,137.74295356744187,1,1,0.45408062343085476,137.24308139599998,None,137.8432377138397,None,123.05801861382861,125.13030426306796,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,B,1,Three,1.2,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.31767293555276,139.81744713620355,1,1,0.4284555075755634,139.31767293555276,None,139.91747220428624,None,125.13266084938004,127.22115988708902,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.40948556314834,141.90865980933268,1,1,0.3885238569764624,141.40948556314834,141.3195004795889,142.00859001680692,143.40831675605295,127.22391830915512,129.32078405247012,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,x,2,Three,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.5086494213192,144.00812224515357,2,1,0.36146805654607306,143.5086494213192,143.41878470187658,144.10811092408403,None,129.32339536284053,131.4119043531373,,,,,,,,,,P059,1,NA,2024_Jan_18_1415,N-Back for Neuroimaging,2021.1.4,120.09816299321179,
