CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,278.04107961946283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,1,1.184627978465869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,,,2,0.660857465252775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,1,0.5948696273153473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,,,,,1,6.838971785655303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.251679188269918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.12994130461084,None,2,9.683849188430031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10.45184533428619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.9326710507812095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.4896816540203872,469.12577987860277,None,454.15763966902523,455.65753672194114,455.65754138721604,455.65756782377866,475.6433875624971,489.61272239369646,None,478.11605962097747,484.6661360692997,484.6686099095423,487.6655143435455,502.7672935553237,503.26722606433395,1,1,0.6847800664581882,502.7672935553237,None,503.36841154201466,None,487.7155242339286,489.7660619225135,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,B,1,Three,1.2,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.82520300169926,505.3250331856616,1,1,0.4677505035397189,504.82520300169926,None,505.4250747377191,None,489.768445567428,491.85695673485316,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.9166508047274,507.4162287527797,1,1,0.3404068244890368,506.9166508047274,506.8265792580569,507.51622334105923,506.8265792580569,491.8594072487176,493.9480583744189,,,,,,,,,,P034_real,1,NA,2023_Aug_21_1419,N-Back for Neuroimaging,2021.1.4,120.10668698577811,
