CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,0.4356478077556858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,1,0.6363473503097339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,,,2,0.8616500023013032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,1,0.44358064271318653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,,,,,1,1.021518118064705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.9306901746804215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.639609622162425,None,2,0.4334709900708731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.6253600037821343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8190513690406078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.4809037821078164,75.08931546097256,None,65.3897169235056,66.88163946499844,66.88164350823763,66.88166963378217,86.87407300970017,95.5725490818113,None,89.34099651535007,95.88748474454815,95.88981022902135,98.88524354605761,108.69329543885306,109.19263079256189,1,1,0.2936980832560039,108.69329543885306,None,109.2867838335128,None,98.8982130127606,100.98810168061891,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,B,1,Three,1.2,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.77789586109157,111.27795091134612,1,1,0.373967574467315,110.77789586109157,None,111.37687093110208,None,100.99043556258857,103.08001010187718,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.8762946140323,113.37860392554967,1,1,0.362459272142587,112.8762946140323,112.78345002743163,113.4759573456945,112.78345002743163,103.08268485999815,105.18439626976988,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,x,2,Three,1,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.97631532785681,115.47655885525319,2,1,0.5253818994760877,114.97631532785681,None,115.57518869485466,None,105.18679235541686,107.27716963316016,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,T,1,Three,1.8,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.06922149609773,117.57666354404182,1,1,0.38053628278294127,117.06922149609773,116.97905726594945,117.66618303307587,119.06575986145981,107.28011933153448,109.37577490230933,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,t,1,Three,1.8,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.16666604462989,119.66679014096599,1,1,0.3011168048210493,119.16666604462989,119.07624087005524,119.76634619332162,121.16581572036193,109.37741272513085,111.4757166174636,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,X,2,Three,1.5,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.26647713206194,121.76676420203239,2,1,0.460286684307448,121.26647713206194,121.17742043838643,121.86539746283643,None,111.47851640497584,113.56732272885029,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,g,1,Three,1,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.35753460701562,123.85799335913543,1,1,0.3041305729830128,123.35753460701562,123.26879888431495,123.9563398609871,123.26879888431495,113.5699523893054,115.65835096807587,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,G,1,Three,1.6,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.45606834193586,125.96021732720737,1,1,0.277669128688558,125.45606834193586,125.36383957173985,126.05548910129346,125.36383957173985,115.66355088447426,117.75961668850005,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,x,2,Three,1.4,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.54822060160905,128.0548291202781,2,1,0.3726071800460886,127.54822060160905,127.4599797091605,128.14768054928345,127.4599797091605,117.76117613468841,119.85285160317517,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.852945530728,129.55432838067645,148.55899863276318,119.85295610535331,139.8449277877512,148.54168579429734,None,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,b,1,Two,1.6,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.86018697181316,148.85952947894475,148.85984205242266,151.85615337436275,161.705856538415,162.2078775358882,1,1,0.28753245476855227,161.705856538415,None,162.30494201995225,None,151.91074145539187,153.96172545536183,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,p,1,Two,1.1,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.75600327688971,164.26297724216238,1,1,0.6473577121987546,163.75600327688971,None,164.3554585592883,None,153.96437502099388,156.05735614466585,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,G,1,Two,1.8,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8473991398473,166.3479897637626,None,0,,165.8473991398473,None,166.44656206496302,None,156.05893611806778,158.15243322124252,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,G,2,Two,1.9,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.93748748150983,168.44216270989045,2,1,0.4127714723981626,167.93748748150983,167.85370068336942,168.53765655110465,167.85370068336942,158.15272806667235,160.23825096944438,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,T,1,Two,1.4,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0301641181818,170.53328549870548,1,1,0.31235514318677815,170.0301641181818,169.93853343634237,170.62867825894364,169.93853343634237,160.23986670996055,162.33391058345796,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,g,1,Two,1,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.12916189253428,172.62817845239715,2,0,0.6811395962481583,172.12916189253428,172.0360759556661,172.72777307103297,172.0360759556661,162.33568027807542,164.43183005706578,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,P,1,Two,1.4,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.22186123354868,174.7224829593024,1,1,0.7243885689549643,174.22186123354868,174.13233832331207,174.8198649931387,174.13233832331207,164.4334274474968,166.52396427767235,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,V,1,Two,1.5,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.31992719681602,176.82150032781328,1,1,0.43052502391719827,176.31992719681602,176.22670690000496,176.91896073828275,176.22670690000496,166.52759417325706,168.62796789294998,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,b,1,Two,1.9,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.41936195200105,178.9262702923943,1,1,0.5987545579746438,178.41936195200105,178.3281138227767,179.01805275120614,178.3281138227767,168.62955470875613,170.72322225000653,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,B,2,Two,1.8,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.51073293348782,181.017575026965,2,1,0.3815047940374825,180.51073293348782,180.42572134494276,181.1091590560468,180.42572134494276,170.72477516480876,172.81527684990624,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/oneback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 1 letter ago (1-back).    ,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.81537513171634,182.51685564143781,201.52273015671562,172.8153857063412,192.8070899129275,201.50493679484362,None,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/twoback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,B,1,Two,1.1,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.81744340398427,201.82205518461433,201.82240601335388,204.8191278795639,214.71116095699108,215.21237579480749,None,0,,214.71116095699108,None,215.30976653715834,None,204.9157196156807,206.92739462386044,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/twoback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,g,1,Two,1.7,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.71887576805966,217.22237130370195,1,1,0.8560541594974893,216.71887576805966,None,217.31783684224274,None,206.92904861963825,209.0238806137263,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/twoback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,v,1,Two,1.4,,,,,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.81847878419148,219.32517127782512,1,1,1.1293976444712825,218.81847878419148,None,219.41695591376583,None,209.02710867355654,211.1261279081773,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/twoback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,g,2,Two,1.7,,,,,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.91784324922128,221.42079450268784,2,1,0.7368961733541255,220.91784324922128,None,221.51710881040435,None,211.1276606067845,213.21722550450295,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
Conditions/Version_1/twoback(1)_v1.xlsx,Rule: Press 'right' when you see the same letter that appeared 2 letters ago (2-back).  ,B,1,Two,1.2,,,,,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0090848470595,223.50970159651933,1,1,0.6745942143115826,223.0090848470595,None,223.60928595154837,None,213.2187790413418,215.31672899475143,,,,,,,,,,P002,1,NA,2023_Apr_24_1411,N-Back for Neuroimaging,2021.1.4,120.0586992074208,
