CondFile,Instructions,LettersDisplayed,Correctness,Targets,ISI,Prompt_Looper.thisRepN,Prompt_Looper.thisTrialN,Prompt_Looper.thisN,Prompt_Looper.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InnerLoop.thisRepN,InnerLoop.thisTrialN,InnerLoop.thisN,InnerLoop.thisIndex,InstrKey1.keys,InstrKey1.rt,key_resp_8.keys,key_resp_8.rt,key_resp_9.keys,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,TextInstru.started,TextInstru.stopped,ContinueButton.keys,ContinueButton.rt,key_resp_7.keys,key_resp_7.rt,key_resp_5.keys,key_resp_5.rt,Scanner_control.keys,Scanner_control.rt,Scanner_control.started,Scanner_control.stopped,time_ScannerPromptBegin,time_ScannerPromptEnd,time_vol1,time_InitialRestBegin,time_InitialRestEnd,PreInstrWarning.started,PreInstrWarning.stopped,time_InstructionsBegin,time_InstructionsEnd,time_TransitionBegin,time_TaskStartTimer,N_backD.started,N_backD.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,Fixation.started,Fixation.stopped,time_trialBegin,time_trialEnd,time_TaskBlockEnd,FixationPoint.started,FixationPoint.stopped,time_RestBlockBegin,time_RestBlockEnd,PreInstrWarning2.started,PreInstrWarning2.stopped,EndExperimentText.started,EndExperimentText.stopped,participant,Task Version (1 or 2),Pre or post,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,1,2.926406560191026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,1,1.9230609655860462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,,,2,1.0963271236996661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,1,1.184859885925107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,,,,,1,6.571759847452995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.6401562169048702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.76315883596726,None,1,5.390144165052334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.205547398307317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7.905439755815678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
Conditions/Version_1/zeroback(1)_v1.xlsx,Rule: Press 'right' when you see the letter 'x' or 'X'.,P,1,Three,1.5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5,1.4887715599888907,89.44317823090023,None,70.61925161564795,72.1181576183426,72.11816197255939,72.11818840888554,92.10485268280536,109.92863809698247,None,94.91353891255858,101.12014842907593,101.12270870933753,104.12590004021513,123.08279607983422,123.58471644553902,1,1,0.6186190099560918,123.08279607983422,None,123.69224324030984,None,104.17190639799446,106.22258669792609,,,,,,,,,,P042,1,NA,2023_Oct_16_1412,N-Back for Neuroimaging,2021.1.4,120.05350608531288,
